,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
93,0.0009973526000976562,2.2027605938818163e-06,0.0,0.0,gini,7,3,5,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
94,0.00039873123168945315,0.0004883441241955847,0.0005988121032714844,0.0004889286860022675,gini,7,3,6,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
95,0.0,0.0,0.00039839744567871094,0.00048794320258512073,gini,7,4,2,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
96,0.0007982254028320312,0.0003991168317045569,0.0,0.0,gini,7,4,3,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
97,0.0005981922149658203,0.0004884256302192508,0.00039916038513183595,0.000488870617077435,gini,7,4,4,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
98,0.0,0.0,0.0009969711303710938,1.8447251423690947e-05,gini,7,4,5,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
99,0.0001995563507080078,0.0003991127014160156,0.0,0.0,gini,7,4,6,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
100,0.000997304916381836,5.223489356090222e-07,0.0,0.0,gini,8,1,2,0.9666666666666667,0.9666666666666667,0.9,0.9333333333333333,1.0,0.9533333333333334,0.03399346342395189,97
101,0.0003989219665527344,0.0004885776558898482,0.0005986690521240234,0.0004888118853850382,gini,8,1,3,0.9666666666666667,0.9666666666666667,0.9,0.9333333333333333,1.0,0.9533333333333334,0.03399346342395189,97
102,0.0,0.0,0.0005995750427246094,0.0004899059261746279,gini,8,1,4,0.9666666666666667,0.9666666666666667,0.9,1.0,1.0,0.9666666666666668,0.036514837167011066,3
103,0.000797891616821289,0.00039894986562364807,0.0,0.0,gini,8,1,5,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9666666666666667,1.0,0.9666666666666668,0.02108185106778919,3
104,0.0007980823516845703,0.00039907249580876605,0.00020580291748046876,0.00037865957884001373,gini,8,1,6,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9666666666666667,1.0,0.9666666666666668,0.02108185106778919,3
105,0.0,0.0,0.0007975101470947266,0.00039875648124799876,gini,8,2,2,0.9666666666666667,0.9666666666666667,0.9,0.9,1.0,0.9466666666666667,0.039999999999999994,147
106,0.00041632652282714845,0.0005099624468432893,0.0,0.0,gini,8,2,3,0.9666666666666667,0.9666666666666667,0.9,0.9,1.0,0.9466666666666667,0.039999999999999994,147
107,0.0009920120239257813,1.254217698881042e-05,0.0,0.0,gini,8,2,4,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
108,0.00019888877868652345,0.00039777755737304695,0.0007925033569335938,0.00039638673062320396,gini,8,2,5,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9533333333333334,0.03399346342395189,97
109,0.0,0.0,0.0003990650177001953,0.0004887528395952576,gini,8,2,6,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9533333333333334,0.03399346342395189,97
110,0.0007978439331054688,0.0003989392077819191,0.0,0.0,gini,8,3,2,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
111,0.0006294727325439453,0.0005184304721316114,0.00039882659912109374,0.0004884608551226126,gini,8,3,3,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
112,0.0,0.0,0.0007925033569335938,0.00039640023904415826,gini,8,3,4,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
113,0.00040030479431152344,0.0004902761191968387,0.0,0.0,gini,8,3,5,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
114,0.0009964466094970702,3.976947681807144e-06,0.0,0.0,gini,8,3,6,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
115,0.00019922256469726563,0.0003984451293945312,0.0007977008819580079,0.000398850936229197,gini,8,4,2,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
116,0.0,0.0,0.00019931793212890625,0.0003986358642578125,gini,8,4,3,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
117,0.0009972095489501954,1.9341963463601004e-05,0.0,0.0,gini,8,4,4,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
118,0.0003989696502685547,0.0004886360853561638,0.0005978107452392578,0.000488111640671261,gini,8,4,5,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
119,0.0,0.0,0.00039944648742675783,0.00048922134402874,gini,8,4,6,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
120,0.0007975578308105468,0.0003987827498121514,0.0,0.0,entropy,3,1,2,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
121,0.0009925365447998047,2.6188303061470417e-05,0.0,0.0,entropy,3,1,3,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
122,0.000399017333984375,0.0004886948056076288,0.0005983352661132812,0.0004885387533284932,entropy,3,1,4,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
123,0.0,0.0,0.0008032798767089843,0.00040179848952312823,entropy,3,1,5,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
124,0.0003933906555175781,0.0004818798454801531,0.0,0.0,entropy,3,1,6,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
125,0.000997161865234375,1.7349010824964425e-05,0.0,0.0,entropy,3,2,2,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
126,0.0005984783172607421,0.0004886555308230838,0.00039887428283691406,0.0004885192380524391,entropy,3,2,3,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
127,0.0,0.0,0.0009973526000976562,5.519789172549356e-07,entropy,3,2,4,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
